1,2,3,4,5,6
237765,166,258842
237749,165,258845
237753,165,258831
237756,165,258867
237779,165,258862
237834,165,258885
237811,166,258834
237836,165,258852
237864,164,258892
237858,165,258880
237888,165,258905
237937,164,258905
237918,165,258890
237936,165,258909
237938,165,258880
237900,165,258872
237826,165,258892
237818,165,258850
237808,165,258858
237794,165,258862
237775,165,258869
237787,166,258850
237771,164,258877
237765,165,258851
237780,164,258854
237790,165,258891
237779,165,258854
237788,164,258880
237826,164,258888
237830,164,258918
237853,165,258892
237860,165,258896
237890,165,258891
237905,165,258900
237897,164,258894
237946,165,258917
237937,165,258919
237959,165,258919
237911,165,258891
237884,165,258845
237829,165,258854
237772,164,258847
237773,166,258847
237766,165,258839
237781,166,258837
237759,165,258845
237758,165,258842
237759,166,258852
237761,165,258856
237793,166,258859
237776,165,258848
237787,165,258881
237808,165,258878
237810,165,258889
237850,165,258890
237849,166,258891
237882,165,258891
237872,165,258916
237880,165,258902
237908,165,258902
237957,165,258926
237947,165,258919
237932,165,258911
237884,165,258897
237870,165,258863
237834,165,258858
237801,165,258893
237812,166,258871
237798,165,258887
237801,165,258858
237799,165,258854
237782,165,258874
237803,165,258885
237810,166,258897
237819,165,258872
237832,165,258884
237837,165,258898
237836,165,258893
237858,165,258894
237868,165,258877
237914,166,258902
237890,165,258916
237901,165,258897
237934,164,258909
237921,166,258926
237970,166,258888
237897,165,258885
237868,165,258866
237846,165,258848
237817,165,258851
237801,165,258855
237821,165,258859
237799,165,258852
237813,166,258821
237796,165,258855
237842,165,258862
237824,164,258858
237831,165,258859
237863,165,258865
237857,165,258877
237867,165,258879
237891,165,258888
237902,165,258864
237921,164,258904
237933,164,258873
237965,165,258905
237959,165,258902
237979,165,258899
237964,165,258910
237995,165,258887
237943,165,258875
237896,165,258869
237864,165,258829
237803,165,258808
237825,165,258810
237792,165,258802
237820,165,258812
237811,165,258802
237798,166,258807
237810,165,258816
237844,165,258849
237829,164,258875
237845,165,258863
237872,165,258839
237891,165,258862
237878,165,258858
237905,165,258867
237927,164,258863
237936,165,258861
237910,165,258883
237957,165,258874
237957,166,258910
237959,165,258873
237984,166,258882
237914,165,258870
237868,165,258813
237853,166,258813
237796,165,258811
237773,165,258765
237728,165,258782
237736,165,258787
237749,165,258789
237752,166,258777
237751,165,258788
237753,165,258803
237758,165,258788
237749,165,258802
237791,165,258795
237795,166,258799
237808,164,258790
237807,165,258805
237824,165,258817
237841,165,258823
237852,166,258811
237888,164,258809
237897,165,258838
237905,165,258847
237870,165,258831
237844,165,258804
237826,165,258797
237788,165,258796
237773,165,258777
237777,165,258799
237757,165,258763
237755,165,258780
237769,165,258778
237782,166,258781
237771,165,258776
237803,165,258779
237830,165,258791
237810,165,258793
237796,165,258802
237821,166,258806
237857,164,258801
237854,166,258797
237864,165,258801
237876,166,258814
237900,164,258820
237913,165,258817
237916,165,258799
237854,165,258804
237787,166,258765
237795,164,258766
237739,165,258763
237724,165,258731
237686,165,258751
237687,165,258739
237687,165,258731
237676,165,258768
237700,166,258742
237683,165,258738
237703,165,258749
237705,165,258754
237706,165,258764
237714,165,258778
237721,165,258776
237731,165,258774
237762,165,258757
237782,165,258786
237792,165,258774
237816,165,258782
237811,164,258788
237812,165,258787
237784,165,258768
237720,165,258728
237690,165,258707
237659,165,258720
237608,165,258703
237584,166,258705
237567,165,258680
237538,165,258667
237542,165,258680
237553,165,258693
237558,165,258691
237577,165,258682
237560,165,258690
237584,165,258694
237605,165,258707
237606,165,258700
237639,166,258714
237665,165,258718
237683,165,258721
237709,165,258717
237704,165,258757
237720,165,258706
237734,165,258751
237737,165,258725
237659,165,258708
237625,165,258698
237619,165,258646
237580,165,258683
237534,165,258653
237535,164,258688
237549,165,258680
237545,165,258685
237532,165,258661
237546,165,258652
237533,164,258641
237540,165,258656
237536,164,258672
237569,165,258655
237581,165,258669
237556,165,258653
237570,165,258669
237583,165,258685
237604,164,258684
237600,165,258683
237601,165,258650
237594,165,258665
237603,165,258658
